Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
9570,2008-08-13T08:05:00Z,NA,NA,1,1163,3
9574,2008-08-13T08:06:57Z,2012-04-17T13:13:12Z,2012-04-17T13:23:28Z,7,NA,7
9589,2008-08-13T08:47:36Z,2014-05-12T03:27:43Z,NA,38,1007,10
9591,2008-08-13T08:59:42Z,2011-10-05T05:23:11Z,NA,65,1094,9
9598,2008-08-13T09:20:04Z,NA,2008-09-11T10:26:57Z,1,NA,0
9599,2008-08-13T09:23:12Z,NA,2009-02-10T16:26:36Z,1,NA,0
9600,2008-08-13T09:23:25Z,2008-08-24T03:12:35Z,2008-09-14T09:39:59Z,8,NA,0
9601,2008-08-13T09:24:10Z,NA,NA,7,376,3
9603,2008-08-13T09:27:38Z,2013-06-07T21:01:09Z,2015-01-20T19:56:15Z,108,NA,32
9612,2008-08-13T09:40:12Z,NA,NA,2,982,3
9614,2008-08-13T09:41:43Z,NA,NA,6,844,3
9615,2008-08-13T09:43:53Z,NA,NA,26,837,9
9629,2008-08-13T10:04:40Z,NA,NA,3,2090742,4
9632,2008-08-13T10:05:41Z,NA,NA,25,900,5
9650,2008-08-13T11:06:12Z,NA,NA,14,1084,12
9662,2008-08-13T11:30:43Z,2011-07-09T12:23:11Z,2011-07-09T15:51:51Z,0,NA,0
9664,2008-08-13T11:37:28Z,NA,2008-10-03T22:15:23Z,1,NA,-1
9666,2008-08-13T11:41:29Z,NA,NA,60,1016,16
9667,2008-08-13T11:42:13Z,NA,NA,7,887,2
9673,2008-08-13T11:48:44Z,NA,NA,156,493,19
9675,2008-08-13T11:49:14Z,NA,NA,2,1182,3
9687,2008-08-13T12:06:07Z,NA,NA,7,1097,3
9693,2008-08-13T12:11:07Z,NA,NA,0,1185,1
9702,2008-08-13T12:23:37Z,NA,NA,1,1193,6
9704,2008-08-13T12:28:57Z,NA,NA,1,1042,1
9705,2008-08-13T12:29:57Z,2012-08-29T12:06:47Z,2015-11-25T18:16:33Z,29,NA,16
9729,2008-08-13T12:50:10Z,NA,NA,3,1196,1
9734,2008-08-13T12:53:20Z,NA,NA,6,383,7
9745,2008-08-13T12:57:25Z,2015-06-25T19:57:57Z,NA,5,194,3
9749,2008-08-13T13:00:23Z,NA,NA,2,834,7
9750,2008-08-13T13:00:48Z,NA,NA,5,123,17
9751,2008-08-13T13:01:08Z,2010-04-08T18:58:29Z,NA,3,1013,2
9761,2008-08-13T13:06:49Z,2012-01-26T13:10:09Z,2012-08-22T00:21:51Z,5,NA,15
9769,2008-08-13T13:09:58Z,NA,NA,0,1109,3
9773,2008-08-13T13:12:09Z,2011-02-11T16:29:15Z,2011-02-12T00:18:04Z,39,NA,0
9783,2008-08-13T13:18:30Z,NA,NA,8,1213,9
9800,2008-08-13T13:33:48Z,NA,2008-08-24T14:57:16Z,0,NA,3
9805,2008-08-13T13:38:56Z,NA,NA,7,383,9
9820,2008-08-13T13:46:14Z,2011-06-08T13:30:01Z,2014-06-09T18:42:14Z,3,NA,4
9825,2008-08-13T13:47:14Z,2009-05-12T10:01:16Z,2010-10-21T05:55:46Z,1,NA,0
9831,2008-08-13T13:49:51Z,NA,NA,3,1491425,2
9836,2008-08-13T13:51:48Z,2016-12-16T13:07:42Z,NA,5,2347826,3
9841,2008-08-13T13:54:36Z,NA,2008-12-11T07:57:22Z,0,NA,0
9843,2008-08-13T13:56:09Z,2012-05-09T16:31:39Z,2012-05-09T16:31:41Z,1,NA,5
9846,2008-08-13T14:00:55Z,NA,NA,5,750,12
9856,2008-08-13T14:06:24Z,2013-08-04T02:40:22Z,2015-03-24T04:34:34Z,1,NA,13
9866,2008-08-13T14:13:04Z,NA,2008-09-15T13:04:08Z,-1,NA,0
9876,2008-08-13T14:21:46Z,NA,2008-09-11T10:27:08Z,-10,NA,0
9877,2008-08-13T14:22:20Z,2015-04-25T00:14:06Z,NA,32,572,11
9882,2008-08-13T14:25:58Z,NA,NA,3,NA,10
9885,2008-08-13T14:28:22Z,NA,2008-09-11T16:41:51Z,-2,NA,0
9905,2008-08-13T14:42:52Z,NA,NA,3,1185,3
9908,2008-08-13T14:44:17Z,2013-01-26T13:06:25Z,2013-01-29T22:16:40Z,5,NA,15
9913,2008-08-13T14:51:00Z,2014-05-09T18:26:26Z,2015-01-14T04:01:37Z,8,NA,9
9926,2008-08-13T15:09:51Z,2013-11-13T16:38:43Z,NA,7,1175,7
9928,2008-08-13T15:11:09Z,NA,NA,6,NA,4
9932,2008-08-13T15:16:50Z,NA,NA,1,1217,2
9938,2008-08-13T15:22:47Z,NA,NA,28,263,3
9942,2008-08-13T15:25:41Z,NA,2008-08-13T16:54:25Z,0,NA,6
9951,2008-08-13T15:33:48Z,NA,2010-12-30T09:49:12Z,59,NA,0
9953,2008-08-13T15:35:02Z,2011-03-23T11:50:53Z,2012-06-14T18:45:18Z,16,NA,8
9973,2008-08-13T15:47:53Z,NA,2008-08-13T15:59:37Z,-4,NA,3
9974,2008-08-13T15:49:41Z,NA,NA,26,1219,9
9977,2008-08-13T15:50:56Z,NA,NA,1,1226,3
9978,2008-08-13T15:51:27Z,NA,2008-08-24T14:56:14Z,-9,NA,12
9984,2008-08-13T15:54:55Z,NA,2008-08-27T13:33:08Z,-14,NA,0
10000,2008-08-13T16:03:41Z,NA,2008-08-24T14:56:08Z,0,NA,4
10006,2008-08-13T16:08:43Z,NA,NA,23,313,5
10015,2008-08-13T16:13:50Z,NA,2008-08-28T05:23:23Z,1,NA,-1
10038,2008-08-13T16:26:10Z,NA,NA,6,1384652,4
10042,2008-08-13T16:29:22Z,2012-01-03T20:21:00Z,NA,118,571,6
10043,2008-08-13T16:29:56Z,NA,NA,3,503,1
10059,2008-08-13T16:42:40Z,NA,NA,5,NA,5
10061,2008-08-13T16:45:03Z,NA,NA,4,571,5
10066,2008-08-13T16:51:28Z,2015-07-13T12:02:15Z,NA,4,350,11
10071,2008-08-13T16:55:51Z,NA,NA,3,636,3
10072,2008-08-13T16:55:58Z,NA,NA,5,NA,7
10082,2008-08-13T17:05:38Z,2012-12-19T11:19:45Z,2012-12-19T11:20:02Z,1,NA,6
10083,2008-08-13T17:06:04Z,2014-03-31T15:17:09Z,NA,11,1190,10
10088,2008-08-13T17:09:26Z,NA,NA,3,327,1
10098,2008-08-13T17:16:33Z,NA,NA,2,1220,5
10100,2008-08-13T17:19:15Z,NA,2008-08-24T14:59:52Z,-1,NA,4
10118,2008-08-13T17:43:10Z,2014-09-21T15:01:00Z,2014-09-21T15:01:03Z,4,NA,13
10123,2008-08-13T17:46:41Z,NA,NA,9,742,6
10127,2008-08-13T17:52:58Z,2011-08-27T14:38:04Z,2015-01-14T04:01:49Z,1,NA,4
10147,2008-08-13T18:14:06Z,2008-08-27T17:34:24Z,2008-08-27T17:43:05Z,2,NA,0
10149,2008-08-13T18:15:09Z,NA,NA,6,92,4
10158,2008-08-13T18:18:30Z,NA,NA,2,64,5
10169,2008-08-13T18:27:32Z,NA,2009-04-18T10:50:46Z,0,NA,0
10190,2008-08-13T18:38:02Z,NA,NA,10,373,8
10198,2008-08-13T18:43:43Z,NA,2008-08-13T18:49:25Z,-4,NA,4
10199,2008-08-13T18:43:49Z,2012-08-27T16:22:59Z,2014-03-29T17:54:05Z,2,NA,11
10205,2008-08-13T18:46:44Z,2013-02-13T19:15:37Z,NA,3,1228,9
10215,2008-08-13T18:53:11Z,2011-07-10T20:48:05Z,2011-11-01T03:40:01Z,1,NA,0
10216,2008-08-13T18:53:24Z,2012-08-13T12:26:19Z,2013-04-03T16:50:00Z,15,NA,11
10228,2008-08-13T19:02:23Z,NA,NA,34,204,7
10229,2008-08-13T19:03:21Z,NA,NA,3,380,4
10230,2008-08-13T19:03:27Z,NA,NA,12,288,13
10238,2008-08-13T19:07:45Z,NA,2008-08-29T16:31:16Z,2,NA,0
10243,2008-08-13T19:09:24Z,NA,NA,12,326,12
10256,2008-08-13T19:15:07Z,2013-06-19T12:54:50Z,2014-10-23T05:07:15Z,59,NA,17
10260,2008-08-13T19:18:07Z,NA,NA,6,203,13
10274,2008-08-13T19:24:22Z,2016-03-21T08:29:33Z,NA,34,380,9
10293,2008-08-13T19:35:31Z,NA,NA,9,567,5
10300,2008-08-13T19:45:33Z,NA,NA,10,203,6
10303,2008-08-13T19:51:02Z,NA,NA,3,571,6
10308,2008-08-13T19:55:06Z,2014-03-19T11:02:05Z,NA,30,763,4
10309,2008-08-13T19:56:52Z,NA,NA,6,1143,3
10313,2008-08-13T20:02:06Z,2012-11-06T17:52:19Z,NA,11,1245,9
10314,2008-08-13T20:03:53Z,NA,NA,4,1043,10
10323,2008-08-13T20:19:09Z,NA,NA,40,1190,5
10324,2008-08-13T20:20:27Z,NA,NA,15,NA,14
10349,2008-08-13T20:41:24Z,NA,NA,17,337,8
10351,2008-08-13T20:42:54Z,NA,2008-09-05T07:02:05Z,1,NA,0
10366,2008-08-13T20:59:54Z,NA,NA,7,521,9
10394,2008-08-13T21:38:19Z,NA,2008-08-24T15:17:53Z,4,NA,17
10412,2008-08-13T22:07:45Z,2013-07-15T19:32:35Z,NA,73,354,18
10425,2008-08-13T22:23:01Z,2012-08-16T16:51:47Z,2015-01-14T00:07:49Z,24,NA,9
10426,2008-08-13T22:24:28Z,2011-09-10T19:15:31Z,2012-08-18T13:59:45Z,188,NA,26
10435,2008-08-13T22:31:17Z,NA,NA,7,781,4
10443,2008-08-13T22:40:57Z,NA,NA,8,432,6
10456,2008-08-13T23:01:01Z,NA,NA,24,1147,5
10458,2008-08-13T23:03:42Z,NA,NA,33,NA,5
10475,2008-08-13T23:29:38Z,2012-03-01T06:12:03Z,NA,24,841,14
10477,2008-08-13T23:31:32Z,NA,NA,9,1256,3
10478,2008-08-13T23:32:09Z,NA,NA,9,722,5
10486,2008-08-13T23:36:28Z,NA,NA,17,906,11
10490,2008-08-13T23:43:54Z,2012-01-03T08:34:00Z,2012-05-04T12:04:41Z,124,NA,31
10499,2008-08-13T23:49:15Z,NA,NA,47,116,11
10506,2008-08-13T23:57:01Z,NA,NA,2,122,2
10515,2008-08-14T00:12:18Z,NA,NA,5,115,7
10524,2008-08-14T00:24:43Z,NA,NA,27,708,5
10531,2008-08-14T00:36:01Z,NA,NA,5,859,1
10532,2008-08-14T00:36:20Z,NA,NA,5,305,6
10533,2008-08-14T00:40:26Z,NA,NA,2,872,5
10553,2008-08-14T01:17:47Z,NA,2008-08-14T01:57:30Z,-6,NA,NA
10564,2008-08-14T01:43:04Z,NA,NA,417,437,31
10568,2008-08-14T01:46:18Z,NA,2008-08-28T05:15:25Z,1,NA,-1
10575,2008-08-14T02:01:02Z,2016-02-09T14:16:36Z,NA,4,1219,15
10580,2008-08-14T02:10:53Z,NA,NA,60,1190,7
10583,2008-08-14T02:20:10Z,2010-10-29T21:43:01Z,2012-08-30T03:04:44Z,9,NA,15
10586,2008-08-14T02:22:37Z,NA,NA,5,797,3
10595,2008-08-14T02:39:38Z,NA,NA,1,1263,2
10599,2008-08-14T02:50:26Z,NA,NA,2,730,10
10600,2008-08-14T02:52:28Z,2015-10-29T20:09:45Z,NA,6,1219,6
10601,2008-08-14T02:56:31Z,2012-08-09T13:41:31Z,2012-08-22T00:25:16Z,18,NA,16
10604,2008-08-14T02:57:18Z,NA,NA,5,150,6
10610,2008-08-14T03:04:16Z,NA,NA,8,805,6
10615,2008-08-14T03:11:47Z,NA,2008-08-24T15:00:57Z,4,NA,4
10616,2008-08-14T03:13:26Z,2013-06-08T04:44:30Z,NA,109,285,12
10634,2008-08-14T03:36:54Z,NA,NA,28,1220,18
10635,2008-08-14T03:39:17Z,NA,NA,66,1220,7
10642,2008-08-14T03:51:14Z,NA,2008-08-14T03:53:13Z,0,NA,1
10644,2008-08-14T03:52:55Z,2012-10-08T10:23:51Z,NA,78,147,20
10658,2008-08-14T04:07:36Z,NA,NA,72,519,7
10661,2008-08-14T04:16:18Z,NA,NA,6,209,2
10666,2008-08-14T04:30:09Z,2011-10-24T18:25:59Z,2011-10-24T18:31:02Z,7,NA,0
10668,2008-08-14T04:31:32Z,NA,NA,15,1114,8
10670,2008-08-14T04:35:16Z,NA,NA,9,209,2
10680,2008-08-14T04:53:45Z,NA,NA,12,1084,5
10688,2008-08-14T05:10:36Z,2014-04-21T17:09:18Z,2017-02-15T17:20:25Z,31,NA,14
10690,2008-08-14T05:12:38Z,NA,2008-08-24T14:56:57Z,1,NA,4
10699,2008-08-14T05:30:37Z,NA,2008-08-24T14:59:31Z,1,NA,5
10703,2008-08-14T05:36:36Z,NA,2008-10-16T10:47:57Z,1,NA,-1
10715,2008-08-14T05:55:56Z,2012-09-04T11:40:16Z,2012-09-04T13:28:24Z,2,NA,15
10727,2008-08-14T06:07:53Z,NA,NA,3,116,5
10731,2008-08-14T06:10:25Z,NA,NA,8,116,7
10735,2008-08-14T06:12:40Z,NA,2008-08-24T14:59:15Z,2,NA,5
10743,2008-08-14T06:19:07Z,NA,2008-08-24T14:59:24Z,2,NA,6
10752,2008-08-14T06:27:57Z,NA,NA,200,122,19
10782,2008-08-14T07:21:12Z,NA,NA,2,481,2
10793,2008-08-14T08:06:59Z,NA,NA,4,1269,7
10798,2008-08-14T08:14:15Z,2012-02-20T19:06:13Z,NA,17,831,2
10808,2008-08-14T08:30:27Z,NA,NA,33,841,5
10810,2008-08-14T08:38:24Z,NA,NA,4,966,2
10819,2008-08-14T09:01:37Z,NA,NA,53,224,7
10822,2008-08-14T09:09:52Z,NA,NA,5,1271,2
10825,2008-08-14T09:14:07Z,NA,NA,36,993,18
10836,2008-08-14T09:24:32Z,2012-03-06T02:24:56Z,2014-05-03T03:03:47Z,57,NA,35
10848,2008-08-14T09:51:06Z,NA,NA,446,NA,18
10855,2008-08-14T10:08:27Z,NA,NA,750,445,19
10860,2008-08-14T10:23:05Z,NA,NA,9,377,8
10870,2008-08-14T10:32:52Z,NA,NA,5,1109,5
10872,2008-08-14T10:34:05Z,2012-09-17T15:12:09Z,NA,3,1384652,9
10877,2008-08-14T10:42:32Z,NA,NA,79,486,16
10880,2008-08-14T10:42:59Z,2016-12-20T09:40:41Z,NA,40,1007,5
10891,2008-08-14T11:05:21Z,NA,NA,4,1075,1
10898,2008-08-14T11:18:39Z,NA,NA,4,162,3
10901,2008-08-14T11:26:02Z,NA,NA,10,1169,6
10905,2008-08-14T11:30:54Z,NA,NA,25,905,2
10915,2008-08-14T11:56:29Z,NA,NA,3,1284,6
10919,2008-08-14T12:07:27Z,NA,NA,8,383,2
10925,2008-08-14T12:23:43Z,NA,2011-09-21T06:37:49Z,3,NA,0
10926,2008-08-14T12:27:00Z,NA,NA,1,1290,4
10930,2008-08-14T12:35:47Z,NA,2011-09-27T09:07:40Z,6,NA,0
10933,2008-08-14T12:37:21Z,2013-07-23T22:30:17Z,NA,10,905,6
10935,2008-08-14T12:41:43Z,NA,NA,0,1100,4
10936,2008-08-14T12:42:14Z,2012-09-15T23:18:40Z,2012-10-28T22:41:18Z,19,NA,14
10942,2008-08-14T12:45:27Z,NA,2008-08-24T15:00:42Z,1,NA,14
10949,2008-08-14T12:49:03Z,NA,NA,10,987,6
10953,2008-08-14T12:51:37Z,2012-02-07T19:52:26Z,2012-08-22T15:57:54Z,5,NA,8
10961,2008-08-14T12:57:44Z,2012-03-06T14:03:46Z,2014-06-06T05:08:52Z,31,NA,34
10980,2008-08-14T13:16:37Z,NA,NA,9,96,3
10985,2008-08-14T13:19:08Z,NA,NA,20,1304,8
10990,2008-08-14T13:22:25Z,NA,NA,35,1153,7
10999,2008-08-14T13:27:40Z,NA,NA,5,1122,3
11016,2008-08-14T13:38:23Z,NA,2008-08-24T14:59:10Z,9,NA,8
11028,2008-08-14T13:44:43Z,NA,NA,4,1030,8
11043,2008-08-14T13:53:33Z,2013-07-23T16:00:51Z,NA,36,637,17
11045,2008-08-14T13:54:43Z,NA,NA,48,767,8
11046,2008-08-14T13:54:56Z,2011-11-20T15:43:37Z,2012-08-24T21:49:09Z,5,NA,10
11055,2008-08-14T13:57:20Z,NA,NA,4,543,5
11060,2008-08-14T13:59:21Z,NA,NA,21,912,8
11070,2008-08-14T14:02:00Z,2011-09-18T21:58:02Z,2012-08-11T22:28:13Z,-2,NA,14
11085,2008-08-14T14:11:42Z,NA,NA,17,166,3
11088,2008-08-14T14:14:03Z,NA,NA,51,1309,7
11099,2008-08-14T14:23:11Z,NA,NA,3,1185,20
11112,2008-08-14T14:30:17Z,NA,NA,8,1175,3
11127,2008-08-14T14:37:27Z,NA,NA,7,179,4
11135,2008-08-14T14:42:50Z,NA,NA,1,1311,2
11141,2008-08-14T14:46:30Z,NA,NA,2,1144,5
11145,2008-08-14T14:51:28Z,NA,NA,14,1311,5
11147,2008-08-14T14:53:32Z,2012-12-26T16:36:09Z,2012-12-27T15:32:56Z,15,NA,11
11152,2008-08-14T14:56:30Z,NA,NA,3,NA,3
11156,2008-08-14T14:58:51Z,2014-01-29T22:34:48Z,2014-01-29T22:34:54Z,7,NA,14
11158,2008-08-14T14:59:51Z,NA,2008-08-14T15:54:00Z,-2,NA,8
11174,2008-08-14T15:10:43Z,NA,2008-10-03T22:20:06Z,2,NA,-1
11194,2008-08-14T15:20:26Z,NA,NA,74,1204,11
11199,2008-08-14T15:25:44Z,NA,NA,5,299,15
11200,2008-08-14T15:26:11Z,NA,NA,1,26,6
11219,2008-08-14T15:34:26Z,NA,NA,25,160,6
11246,2008-08-14T15:57:07Z,NA,2016-05-25T11:10:00Z,309,NA,41
11248,2008-08-14T15:59:25Z,2015-06-17T20:03:57Z,NA,0,1145,6
11263,2008-08-14T16:09:55Z,NA,NA,7,1192,6
11267,2008-08-14T16:14:36Z,NA,NA,5,832,2
11275,2008-08-14T16:19:49Z,NA,NA,2,1154,2
11279,2008-08-14T16:25:12Z,NA,NA,2,305,5
11288,2008-08-14T16:30:49Z,NA,NA,6,1346,3
11291,2008-08-14T16:32:22Z,NA,NA,15,1344,4
11294,2008-08-14T16:35:30Z,NA,2008-08-24T14:58:54Z,0,NA,3
11305,2008-08-14T16:41:25Z,NA,NA,52,895,9
11311,2008-08-14T16:43:03Z,NA,NA,17,299,12
11313,2008-08-14T16:43:12Z,2012-01-23T00:08:40Z,2012-02-22T21:05:41Z,10,NA,0
11318,2008-08-14T16:44:42Z,NA,NA,18,322,3
11330,2008-08-14T16:51:07Z,NA,NA,8,432,9
11333,2008-08-14T16:56:24Z,2015-06-11T03:33:19Z,NA,8,1124,7
11338,2008-08-14T17:04:25Z,2016-10-05T20:52:57Z,NA,12,1318,3
11341,2008-08-14T17:06:46Z,NA,NA,0,1104,6
11345,2008-08-14T17:09:43Z,NA,NA,15,64,4
11350,2008-08-14T17:15:08Z,2012-08-22T00:34:37Z,2012-08-22T00:40:01Z,33,NA,27
11359,2008-08-14T17:17:30Z,2013-03-14T14:53:25Z,NA,8,327,8
11362,2008-08-14T17:18:45Z,2009-11-04T18:30:25Z,2010-10-21T05:55:46Z,21,NA,39
11368,2008-08-14T17:21:13Z,2011-10-24T18:25:53Z,2012-02-23T20:14:19Z,23,NA,0
11381,2008-08-14T17:25:29Z,NA,NA,4,1030,6
11405,2008-08-14T17:39:46Z,NA,NA,29,112,5
11420,2008-08-14T17:59:15Z,NA,2008-09-08T07:46:53Z,-15,NA,-1
11423,2008-08-14T18:04:45Z,NA,NA,11,1356,2
11426,2008-08-14T18:05:37Z,2011-10-24T14:15:34Z,2011-10-24T18:28:55Z,8,NA,0
11430,2008-08-14T18:08:00Z,NA,NA,5,1194,2
11439,2008-08-14T18:11:31Z,NA,NA,5,1360,2
11459,2008-08-14T18:28:31Z,2011-10-25T20:35:58Z,2015-01-13T02:47:41Z,7,NA,14
11460,2008-08-14T18:28:42Z,NA,NA,3,1154,2
11462,2008-08-14T18:30:01Z,NA,NA,21,730,17
11464,2008-08-14T18:30:58Z,2011-09-08T13:38:23Z,2011-11-29T13:47:31Z,113,NA,0
11477,2008-08-14T18:41:54Z,NA,2008-08-25T21:57:50Z,1,NA,3
11489,2008-08-14T18:49:30Z,2012-01-09T13:50:31Z,2012-10-28T22:39:23Z,0,NA,6
11491,2008-08-14T18:49:47Z,NA,NA,21,1366,9
11500,2008-08-14T18:52:54Z,NA,NA,24,149,12
11514,2008-08-14T19:00:16Z,NA,NA,9,1318,14
11516,2008-08-14T19:01:02Z,NA,NA,5,317,1
11520,2008-08-14T19:03:53Z,NA,NA,3,1327,6
11522,2008-08-14T19:04:08Z,NA,2008-08-26T11:40:11Z,-3,NA,0
11530,2008-08-14T19:07:55Z,2008-12-29T15:39:17Z,2009-04-24T15:55:04Z,3,NA,0
11532,2008-08-14T19:08:21Z,NA,NA,45,1142,8
11540,2008-08-14T19:12:29Z,2012-04-29T05:55:24Z,2012-08-30T14:06:38Z,7,NA,18
11561,2008-08-14T19:23:54Z,NA,NA,13,1310,4
11562,2008-08-14T19:24:17Z,NA,NA,90,1366,4
11574,2008-08-14T19:32:03Z,NA,NA,7,1019,5
11585,2008-08-14T19:39:32Z,NA,NA,48,383,8
11586,2008-08-14T19:39:32Z,NA,NA,26,322,15
11598,2008-08-14T19:46:16Z,2011-10-05T06:01:08Z,2011-11-29T14:18:35Z,73,NA,0
11612,2008-08-14T19:51:52Z,NA,NA,6,1014,2
11615,2008-08-14T19:52:54Z,NA,NA,12,1370,4
11620,2008-08-14T19:54:25Z,NA,NA,264,1341,19
11632,2008-08-14T19:59:40Z,NA,NA,33,337,15
11634,2008-08-14T20:00:51Z,2012-01-23T11:30:24Z,2012-02-18T21:50:39Z,2,NA,0
11635,2008-08-14T20:01:28Z,NA,NA,329,1366,28
11644,2008-08-14T20:05:18Z,NA,2008-12-18T09:35:03Z,-1,NA,-1
11665,2008-08-14T20:25:07Z,NA,NA,2,26,2
11676,2008-08-14T20:34:07Z,NA,NA,6,1368,6
11680,2008-08-14T20:36:07Z,NA,NA,6,1048,4
11686,2008-08-14T20:47:06Z,NA,NA,3,1343,1
11689,2008-08-14T20:50:11Z,NA,NA,2,1190,5
11690,2008-08-14T20:50:31Z,NA,NA,6,337,6
11699,2008-08-14T21:04:11Z,NA,NA,11,580,6
11705,2008-08-14T21:09:27Z,NA,2008-08-14T21:12:20Z,-1,NA,3
11711,2008-08-14T21:18:39Z,NA,NA,7,627,11
11720,2008-08-14T21:32:34Z,NA,NA,15,1341,2
11724,2008-08-14T21:48:45Z,NA,NA,0,459,4
11734,2008-08-14T22:29:57Z,NA,NA,1,1254,2
11737,2008-08-14T22:30:50Z,2012-09-30T23:56:04Z,2014-12-22T14:53:00Z,27,NA,7
11740,2008-08-14T22:32:58Z,NA,NA,4,1336,3
11743,2008-08-14T22:37:53Z,2012-09-06T06:24:59Z,2015-01-14T12:13:54Z,44,NA,21
11761,2008-08-14T23:13:32Z,NA,NA,4,1381,4
11762,2008-08-14T23:14:38Z,NA,NA,38,369,10
11764,2008-08-14T23:15:59Z,NA,NA,5,1380,2
11767,2008-08-14T23:18:52Z,NA,NA,48,234,7
11777,2008-08-14T23:26:23Z,NA,2008-08-14T23:28:54Z,0,NA,NA
11782,2008-08-14T23:33:01Z,NA,NA,4,831,2
11783,2008-08-14T23:33:35Z,NA,NA,19,34,7
11801,2008-08-15T00:05:13Z,2013-12-12T06:32:22Z,NA,6,748,10
11804,2008-08-15T00:08:15Z,NA,NA,9,493,4
11806,2008-08-15T00:09:16Z,NA,NA,11,889,5
11809,2008-08-15T00:12:20Z,NA,NA,26,362,3
11820,2008-08-15T00:29:57Z,NA,NA,4,26,5
11827,2008-08-15T00:32:43Z,NA,2008-08-24T23:46:32Z,8,NA,16
11831,2008-08-15T00:39:01Z,2014-06-13T12:31:43Z,NA,62,1366,24
11843,2008-08-15T00:50:25Z,NA,2008-08-24T14:58:41Z,2,NA,8
11854,2008-08-15T01:00:47Z,NA,NA,5,1256,10
11857,2008-08-15T01:05:30Z,NA,NA,28,1117,12
11878,2008-08-15T01:50:02Z,NA,NA,9,285,12
11879,2008-08-15T01:51:48Z,NA,NA,5,391,11
11887,2008-08-15T02:01:13Z,NA,NA,12,1254,5
11903,2008-08-15T02:29:50Z,NA,NA,10,257,2
11915,2008-08-15T02:56:41Z,NA,NA,107,571,5
11919,2008-08-15T03:05:13Z,NA,NA,6,1392,7
11925,2008-08-15T03:24:38Z,NA,2008-08-15T08:12:11Z,-4,NA,5
11926,2008-08-15T03:25:31Z,NA,NA,13,105,5
11930,2008-08-15T03:32:28Z,NA,NA,12,338,15
11941,2008-08-15T03:47:18Z,2013-02-28T16:05:11Z,2015-02-10T03:20:20Z,23,NA,15
11950,2008-08-15T04:05:10Z,NA,NA,22,1130,8
11964,2008-08-15T04:32:29Z,2012-09-02T14:24:17Z,NA,3,1220,7
11974,2008-08-15T04:54:05Z,NA,NA,5,1396,4
11975,2008-08-15T04:54:59Z,NA,NA,20,1220,12
11986,2008-08-15T05:23:02Z,NA,NA,2,1396,2
11992,2008-08-15T05:28:47Z,2012-01-23T11:30:32Z,2012-02-18T21:50:36Z,3,NA,0
12003,2008-08-15T05:53:09Z,NA,2008-09-14T10:06:23Z,7,NA,0
12008,2008-08-15T06:06:13Z,NA,NA,5,298,5
12009,2008-08-15T06:08:55Z,NA,NA,17,115,6
12010,2008-08-15T06:11:07Z,2012-08-28T10:02:05Z,2012-12-06T05:08:08Z,5,NA,7
12023,2008-08-15T06:28:20Z,2014-11-09T15:37:26Z,NA,27,322,10
12039,2008-08-15T06:51:59Z,NA,NA,7,NA,5
12041,2008-08-15T06:52:25Z,NA,2008-08-24T10:10:12Z,1,NA,0
12045,2008-08-15T07:02:45Z,NA,NA,18,276,4
12051,2008-08-15T07:39:23Z,NA,NA,904,493,10
12073,2008-08-15T08:30:55Z,2011-08-23T13:29:39Z,2014-05-10T04:36:41Z,49,NA,28
12075,2008-08-15T08:36:19Z,2015-07-20T21:01:39Z,NA,24,1078,10
12088,2008-08-15T08:55:28Z,2014-05-28T21:57:28Z,NA,48,834,7
12095,2008-08-15T09:19:04Z,NA,NA,4,2083160,6
12103,2008-08-15T09:38:31Z,NA,NA,5,274,7
12107,2008-08-15T09:47:38Z,NA,NA,3,982,4
12135,2008-08-15T11:03:30Z,NA,NA,10,905,3
12140,2008-08-15T11:12:35Z,NA,NA,2,1037,4
12141,2008-08-15T11:13:53Z,2014-02-27T07:25:55Z,NA,4,990,18
12142,2008-08-15T11:15:05Z,NA,NA,8,968,7
12144,2008-08-15T11:19:51Z,2016-03-21T02:49:24Z,NA,35,1030,15
12151,2008-08-15T11:32:08Z,NA,2008-09-25T08:58:42Z,3,NA,-2
12159,2008-08-15T11:44:33Z,NA,NA,496,912,23
12171,2008-08-15T12:10:45Z,2012-09-07T14:37:59Z,2012-10-28T09:58:12Z,11,NA,30
12174,2008-08-15T12:14:42Z,NA,2008-08-24T14:58:34Z,4,NA,7
12176,2008-08-15T12:15:31Z,NA,NA,25,194,8
12199,2008-08-15T12:45:33Z,NA,2008-10-03T23:48:27Z,6,NA,0
12222,2008-08-15T13:15:15Z,NA,2008-10-13T20:27:15Z,0,NA,0
12225,2008-08-15T13:16:25Z,NA,NA,2,730,2
12226,2008-08-15T13:17:13Z,NA,2008-08-24T14:58:24Z,1,NA,4
12243,2008-08-15T13:30:42Z,NA,NA,8,1212,6
12268,2008-08-15T14:01:15Z,2012-01-03T20:19:35Z,NA,3,1228,9
12271,2008-08-15T14:04:01Z,NA,NA,3,214,2
12276,2008-08-15T14:10:20Z,NA,2010-08-07T08:31:43Z,-7,NA,0
12290,2008-08-15T14:29:20Z,NA,NA,6,2099426,5
12294,2008-08-15T14:32:52Z,2014-04-26T07:47:48Z,NA,8,1311,6
12297,2008-08-15T14:38:18Z,NA,NA,1,83,3
12304,2008-08-15T14:45:33Z,NA,NA,0,1219,3
